source_pdf,หน่วยเลือกตั้งที่,หมู่ที่,ตำบล/แขวง/เทศบาล,อำเภอ/เขต,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,เลขพรรค,ชื่อพรรค,จำนวนคะแนนที่ได้,จำนวนคะแนนที่ได้(ตัวเลขดิบ),จำนวนที่ได้(ตัวอักษร),จำนวนคะแนนที่ได้_decision
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,73,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,6.0,รวมไทยสร้างชาติ,13.0,13,สิบสาม,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,73,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,7.0,พลวัต,1.0,1,หนึ่ง,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,73,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,8.0,ประชาธิปไตยใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,73,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,9.0,เพื่อไทย,101.0,101,หนึ่งร้อยเอ็ด,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,73,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,10.0,ทางเลือกใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,11.0,เศรษฐกิจ,9.0,9,เก้า,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,12.0,เสรีรวมไทย,4.0,4,สี่,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,13.0,รวมพลังประชาชน,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,14.0,ท้องที่ไทย,3.0,3,สาม,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,15.0,อนาคตไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,16.0,พลังเพื่อไทย,1.0,1,หนึ่ง,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,17.0,ไทยชนะ,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,18.0,พลังสังคมใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,19.0,สังคมประชาธิปไตยไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,20.0,ฟิวชั่น,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,21.0,ไทรวมพลัง,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,22.0,ก้าวอิสระ,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,23.0,ปวงชนไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,24.0,วิชชั่นใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,25.0,เพื่อชีวิตใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,26.0,คลองไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,27.0,ประชาธิปัตย์,3.0,3,สาม,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,28.0,ไทยก้าวหน้า,1.0,1,หนึ่ง,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,29.0,ไทยภักดี,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,30.0,แรงงานสร้างชาติ,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,31.0,ประชากรไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,32.0,ครูไทยเพื่อประชาชน,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,33.0,ประชาชาติ,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,34.0,สร้างอนาคตไทย,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,34.0,รักชาติ,1.0,1,หนึ่ง,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,36.0,ไทยพร้อม,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,37.0,ภูมิใจไทย,14.0,14,สิบสี่,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,38.0,พลังธรรมใหม่,3.0,3,สาม,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,39.0,กรีน,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,40.0,ไทยธรรม,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,41.0,แผ่นดินธรรม,1.0,1,หนึ่ง,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,42.0,กล้าธรรม,11.0,11,สิบเอ็ด,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,43.0,พลังประชารัฐ,4.0,4,สี่,numeric_text_agree
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,44.0,โอกาสใหม่,0.0,0,ศูนย์,numeric_only
อำเภอแม่อาย/ตำบลแม่นาวาง/หน่วยเลือกตั้งที่ 19/ส.ส.5 ทับ 18 บช. หน่วย 19.pdf,19,15.0,ตำบลแม่นาวาง,อำเภอแม่อาย,255.0,22.0,7.0,45.0,เป็นธรรม,0.0,0,ศูนย์,numeric_only
